CUST_ID,BALANCE,PURCHASES,PURCHASES_TRX,ONEOFF_PURCHASES,CASH_ADVANCE,CASH_ADVANCE_TRX,CREDIT_LIMIT,PAYMENTS,PRC_FULL_PAYMENT,TENURE
C10326,185.396312,0.0,0,0.0,842.456926,7,1000.0,117.542764,0.0,11
C10327,4823.822993,0.0,0,0.0,6481.300951,4,7000.0,863.62306,0.0,7
C10328,994.105777,126.2,10,126.2,0.0,0,1950.0,314.302968,0.0,12
C10329,40.089221,225.0,12,0.0,0.0,0,1500.0,325.578502,0.166667,12
C10330,0.478714,734.97,16,159.0,0.0,0,6000.0,1159.135064,0.0,12
C10331,4732.37354,14.95,1,0.0,2173.356068,11,5700.0,1289.284068,0.0,12
C10332,9206.811696,874.98,16,350.0,4653.693195,9,12500.0,2055.100879,0.0,12
C10333,6719.376505,0.0,0,0.0,2443.262416,7,7500.0,1493.089193,0.0,12
C10334,2233.074041,445.2,4,445.2,0.0,0,8000.0,1042.991769,0.0,12
C10335,1867.649838,0.0,0,0.0,3264.573342,9,4500.0,476.162309,0.0,12
C10336,57.842746,689.34,24,0.0,0.0,0,1500.0,453.842413,0.333333,12
C10337,4194.033835,2006.87,26,420.6,0.0,0,21000.0,19714.09728,0.1,12
C10338,2459.862339,678.0,12,678.0,927.25167,4,2500.0,1926.31853,0.0,12
C10339,850.630114,0.05,1,0.05,1700.634586,7,1000.0,1084.281127,0.0,12
C10340,353.198215,3085.69,21,3032.97,0.0,0,8500.0,2690.525687,1.0,12
C10341,2669.160638,0.0,0,0.0,142.141325,2,3000.0,642.777061,0.0,12
C10342,92.440743,1080.0,12,1080.0,0.0,0,6000.0,1077.058667,1.0,12
C10343,706.675991,2721.16,32,2417.41,0.0,0,6500.0,4952.900653,0.083333,12
C10344,361.319366,3095.96,32,1383.56,0.0,0,14000.0,4003.782858,0.583333,12
C10345,2324.086254,0.0,0,0.0,1600.758078,13,2300.0,2147.890523,0.0,11
C10346,2922.487907,71.07,3,0.0,3595.158425,9,9500.0,9226.751112,0.0,12
C10347,98.364739,65.0,2,0.0,0.0,0,1200.0,718.794328,0.0,12
C10348,498.208616,4786.61,61,4397.64,0.0,0,9000.0,3805.669705,1.0,12
C10349,16.93339,174.42,5,0.0,0.0,0,2500.0,347.08638,0.75,12
C10350,3355.631092,242.88,12,0.0,0.0,0,13500.0,6084.115091,0.090909,12
C10351,907.982017,216.94,3,216.94,1011.997944,5,3200.0,222.02316,0.0,12
C10352,1132.386178,2246.3,8,2246.3,14048.07181,20,6000.0,32048.6122,0.8,12
C10353,1254.6691,361.73,2,361.73,198.686744,1,1500.0,535.606816,0.0,12
C10354,80.336636,330.0,1,330.0,0.0,0,1800.0,345.330572,0.0,10
C10355,260.838885,2854.11,51,1797.96,0.0,0,9500.0,2437.332725,1.0,12
C10356,17.356961,390.0,7,90.0,0.0,0,2000.0,302.454171,0.0,12
C10357,1897.672025,422.18,12,422.18,0.0,0,5500.0,2961.632199,0.0,12
C10358,1032.241153,1005.52,33,464.5,0.0,0,3000.0,1866.265366,0.0,12
C10359,3536.601227,2132.93,74,959.1,5340.016172,20,11000.0,8251.146946,0.0,12
C10360,21.580264,284.72,16,0.0,0.0,0,5000.0,344.161416,0.8,12
C10361,4211.539631,0.0,0,0.0,455.581546,1,10500.0,1288.287239,0.0,12
C10362,1732.715258,3244.16,29,2480.85,0.0,0,11500.0,5674.185857,0.0,12
C10364,8939.461145,2490.17,8,905.17,5309.949725,11,9500.0,3957.017497,0.0,12
C10365,36.567901,1098.31,1,1098.31,0.0,0,4800.0,0.0,0.0,12
C10366,41.754778,636.15,5,636.15,0.0,0,8500.0,918.414211,0.181818,12
C10367,1937.246177,3018.93,99,1702.62,0.0,0,5000.0,3909.837604,0.166667,12
C10368,99.955082,1222.97,16,202.97,0.0,0,19500.0,1142.077891,1.0,12
C10369,5135.604593,110.18,4,0.0,6551.99521,17,6000.0,1716.998424,0.0,12
C10370,214.896542,0.0,0,0.0,1192.015721,1,3000.0,2298.902197,0.2,12
C10371,1543.287931,0.0,0,0.0,36.481832,1,1800.0,548.589391,0.0,12
C10372,601.92037,983.77,15,603.77,0.0,0,2400.0,389.411161,0.0,12
C10373,1261.05733,0.0,0,0.0,474.429843,3,1500.0,866.865018,0.0,12
C10374,85.285023,423.24,9,287.0,0.0,0,11000.0,296.01675,0.0,8
C10375,1903.688611,6079.5,31,4719.5,10227.22894,22,7300.0,18552.39489,0.416667,12
C10376,813.068705,439.38,2,439.38,727.658311,8,1200.0,237.996469,0.0,12
C10377,1279.325142,1207.25,59,0.0,0.0,0,1200.0,1282.705869,0.0,12
C10378,237.669312,259.13,1,259.13,0.0,0,2300.0,2680.635587,0.25,12
C10379,5747.761139,1627.69,49,0.0,0.0,0,5500.0,2507.704747,0.0,12
C10380,7760.940543,0.0,0,0.0,3423.085934,10,8000.0,2845.010795,0.0,12
C10381,6388.108487,0.0,0,0.0,3768.696678,3,8000.0,10973.14532,0.083333,12
C10382,426.372628,5749.96,50,5439.96,0.0,0,12000.0,5711.540654,0.833333,12
C10383,8806.866629,1490.94,25,0.02,2813.063846,4,9000.0,2116.662516,0.0,12
C10384,282.934373,0.0,0,0.0,2333.150712,1,3000.0,0.0,0.0,12
C10385,1128.229387,5068.88,76,3529.88,0.0,0,4500.0,3904.568067,0.083333,12
C10386,2045.541408,1067.28,30,0.0,0.0,0,2000.0,2021.775795,0.0,12
C10387,8.520292,64.12,2,64.12,0.0,0,7000.0,176.600545,0.0,12
C10388,11278.95243,6855.59,39,2762.92,0.0,0,18500.0,4868.088671,0.0,12
C10389,143.443832,1631.0,7,0.0,0.0,0,2500.0,2550.799492,1.0,12
C10390,241.223955,180.91,6,180.91,0.0,0,1400.0,802.858576,0.0,12
C10391,1528.571561,0.0,0,0.0,172.931118,2,1600.0,353.582373,0.0,12
C10392,12474.72954,136.88,2,0.0,515.147607,2,14000.0,3519.008859,0.0,12
C10393,566.147105,0.0,0,0.0,187.572355,1,2000.0,1177.661577,0.0,12
C10395,1077.606225,343.21,4,343.21,1609.900552,8,1500.0,930.328071,0.0,12
C10396,1.838084,16.5,1,16.5,0.0,0,6000.0,57.595083,0.0,12
C10397,507.144348,5708.18,47,4584.78,0.0,0,4000.0,5589.952268,1.0,12
C10398,816.82453,42.3,1,42.3,3967.709973,5,6000.0,361.853722,0.0,10
C10399,1526.506915,46.67,1,46.67,0.0,0,1800.0,338.413344,0.0,12
C10400,7957.017218,0.0,0,0.0,4909.937494,4,9000.0,677.144841,0.0,12
C10402,79.189929,699.12,24,0.0,0.0,0,2500.0,697.977603,0.583333,12
C10403,497.908027,245.39,7,0.0,0.0,0,4000.0,328.796655,0.0,12
C10404,681.95925,98.0,2,98.0,0.0,0,4000.0,192.369983,0.0,12
C10405,1535.248256,857.36,13,857.36,0.0,0,6550.0,3239.629759,0.083333,12
C10406,1508.513765,2747.12,4,1247.12,246.046033,1,5000.0,4730.374245,0.1,12
C10407,11209.37076,11147.33,126,1137.4,2728.576925,8,11000.0,7932.77402,0.0,12
C10408,201.3504,600.0,6,0.0,0.0,0,1000.0,249.066308,0.0,12
C10409,2502.264409,0.0,0,0.0,2368.872642,2,10000.0,541.308981,0.0,12
C10410,4543.789386,255.12,11,5.0,0.0,0,8500.0,1703.332126,0.0,12
C10411,918.342234,1221.53,2,1180.0,1078.788118,7,1200.0,1421.035206,0.25,6
C10412,5066.744231,0.0,0,0.0,1974.503664,6,13000.0,1336.016317,0.0,12
C10413,2259.431829,780.64,22,199.65,1227.555485,6,3500.0,663.553502,0.0,12
C10414,437.789873,1532.1,14,223.0,0.0,0,5000.0,1834.368953,0.0,12
C10415,2025.162877,778.33,28,0.0,0.0,0,2000.0,1411.329676,0.0,12
C10416,3770.560441,964.06,8,260.0,5140.287889,24,6000.0,565.71913,0.0,8
C10417,140.730723,1667.13,38,1063.14,0.0,0,13000.0,1669.260634,0.25,12
C10419,5523.999416,0.0,0,0.0,4087.167822,4,8000.0,0.0,0.0,12
C10420,3298.692478,1088.83,6,518.39,0.0,0,9000.0,6862.520735,0.0,12
C10421,150.699542,648.64,5,330.0,0.0,0,2500.0,0.0,0.0,12
C10422,1874.843394,0.0,0,0.0,120.178123,1,2100.0,444.783009,0.0,12
C10423,3024.629054,0.0,0,0.0,2171.139178,10,4500.0,4226.578611,0.0,12
C10424,154.641707,1897.92,5,97.92,0.0,0,13500.0,5563.437084,1.0,12
C10425,1322.057239,0.0,0,0.0,76.260896,1,6200.0,802.038512,0.0,11
C10426,62.287137,1263.29,25,279.99,0.0,0,9500.0,1356.425369,0.4,12
C10427,16.581535,200.0,2,0.0,0.0,0,1200.0,0.0,0.0,8
C10428,4664.023286,340.0,1,340.0,3510.115735,8,6000.0,2162.141639,0.0,12
C10429,318.03434,1277.58,20,0.0,0.0,0,7000.0,552.734714,0.0,12
C10430,681.615445,4117.24,229,290.0,0.0,0,6000.0,4561.589382,0.0,12
C10431,9335.31417,226.23,5,226.23,0.0,0,15000.0,1885.239981,0.0,12
C10432,6404.955912,3970.8,64,2267.0,0.0,0,7500.0,3879.252512,0.0,12
C10433,133.405494,1346.9,14,1028.0,0.0,0,8000.0,1369.437449,0.333333,12
C10434,1403.597712,1050.83,24,67.9,4083.515108,4,5000.0,4673.520993,0.0,12
C10435,469.878834,1364.99,7,64.99,284.754535,2,2000.0,1849.10398,0.2,12
C10436,1452.437463,0.0,0,0.0,114.918715,3,1500.0,331.670616,0.0,12
C10437,3737.175713,0.0,0,0.0,3017.170336,4,4500.0,0.0,0.0,12
C10438,6032.740391,7553.48,85,2643.53,0.0,0,13500.0,5377.338091,0.0,12
C10439,1692.755487,570.16,20,0.0,2817.05225,7,9000.0,6124.31525,0.0,12
C10441,3534.253718,566.28,17,431.01,3888.756412,2,4000.0,1298.823687,0.0,12
C10442,654.574445,0.0,0,0.0,2819.60583,3,8000.0,422.878799,0.0,12
C10443,1648.721384,0.0,0,0.0,39.646806,2,1800.0,357.836436,0.0,11
C10444,6822.877573,137.34,1,137.34,4815.112874,16,10000.0,1874.954894,0.0,12
C10445,8647.057641,0.0,0,0.0,5105.254316,14,10000.0,2052.533488,0.0,12
C10446,5055.582822,0.0,0,0.0,3435.737817,1,9000.0,6918.272206,0.0,11
C10447,4245.550244,332.82,25,0.0,6649.712062,24,5000.0,5810.994681,0.0,12
C10448,541.915572,1377.72,5,1377.72,0.0,0,2500.0,182.177646,0.0,12
C10449,4855.340797,0.0,0,0.0,1886.470361,2,6000.0,2996.735376,0.0,12
C10450,981.643409,0.0,0,0.0,1462.32354,2,1500.0,2008.971745,0.125,12
C10451,7057.658848,360.7,2,360.7,6517.541812,15,8000.0,5147.693822,0.0,12
C10452,4264.307261,222.64,11,0.0,249.298208,3,4500.0,1017.241855,0.0,12
C10453,4503.390811,1634.74,38,1376.0,94.837161,1,13000.0,1094.345336,0.0,12
C10454,969.294446,0.0,0,0.0,340.249539,1,1200.0,591.853821,0.0,12
C10455,4479.115547,759.15,12,759.15,2493.111705,6,6000.0,994.500495,0.0,12
C10456,37.753941,243.36,2,243.36,0.0,0,1800.0,546.417272,0.25,12
C10457,7386.704481,0.0,0,0.0,10713.8746,14,10500.0,7566.577763,0.1,10
C10458,1265.805627,0.0,0,0.0,2820.528417,3,2500.0,1370.235544,0.0,12
C10459,598.78776,519.0,9,0.0,0.0,0,4500.0,621.255763,0.0,11
C10460,3143.928913,3055.87,26,3055.87,0.0,0,4500.0,2198.293667,0.0,12
C10461,5580.530306,2470.4,19,457.73,1652.878895,1,9500.0,3340.041274,0.0,12
C10462,576.635957,1671.6,48,480.0,0.0,0,1800.0,1021.907217,0.0,12
C10463,51.818382,903.36,6,903.36,0.0,0,15000.0,538.841222,0.0,12
C10466,1036.595935,0.0,0,0.0,193.738137,1,1200.0,274.653536,0.0,12
C10467,21.12921,229.5,7,54.0,0.0,0,3150.0,423.206638,0.714286,12
C10468,1534.969344,1476.19,23,1476.19,0.0,0,2500.0,1493.919986,0.0,12
C10469,4994.04832,2506.89,30,2506.89,0.0,0,8500.0,1230.219396,0.0,12
C10470,4700.106602,2570.0,40,492.46,124.563782,2,4500.0,3259.958288,0.0,12
C10471,9601.071318,238.34,5,0.0,4809.11955,8,15000.0,1194.510762,0.0,6
C10472,1207.888199,1342.36,27,1037.96,1738.109478,2,4000.0,288.883026,0.0,8
C10473,87.442862,786.32,7,186.32,0.0,0,7500.0,881.284581,0.666667,11
C10474,123.394089,1450.68,20,0.0,0.0,0,6000.0,1583.421932,0.454545,12
C10475,395.052994,1239.46,14,752.28,0.0,0,1500.0,401.217047,0.0,12
C10476,1715.459275,96.75,7,34.65,19.141227,1,1800.0,452.225512,0.0,12
C10477,1492.039988,4106.15,50,2688.46,734.816479,1,12000.0,9678.173119,0.5,12
C10478,636.669685,2022.38,19,1892.38,0.0,0,6000.0,939.306791,0.0,12
C10480,223.772475,3654.08,32,291.41,0.0,0,2500.0,3301.334578,0.333333,12
C10481,1122.603377,883.73,26,457.62,0.0,0,3000.0,632.062443,0.0,12
C10482,805.131074,795.54,20,167.4,418.482499,1,1700.0,1804.065076,0.0,12
C10483,869.001444,0.0,0,0.0,278.591282,1,1200.0,541.101815,0.0,12
C10484,4458.055159,0.0,0,0.0,2806.959645,18,7500.0,1088.755323,0.0,12
C10485,2070.069187,1382.57,33,1077.75,0.0,0,2400.0,1580.0815,0.0,12
C10486,52.229659,565.5,14,0.0,101.137379,1,8500.0,2768.795805,0.25,12
C10487,6426.639738,4462.86,103,2816.46,4599.625146,11,11800.0,1793.043228,0.0,12
C10488,206.596865,1726.67,4,1726.67,0.0,0,6000.0,4804.383296,0.0,12
C10489,5810.748774,217.0,2,217.0,12377.36037,16,9000.0,10428.37611,0.166667,12
C10490,3872.605467,0.0,0,0.0,1483.933054,8,4000.0,1067.405461,0.0,12
C10491,2597.400267,1748.73,31,518.44,0.0,0,6500.0,2497.488126,0.0,12
C10492,1481.43247,0.0,0,0.0,149.36039,1,1800.0,586.426259,0.0,12
C10493,1135.53683,50.98,4,0.0,0.0,0,1200.0,320.592941,0.0,12
C10494,3430.981532,378.04,4,0.0,0.0,0,11300.0,4315.936534,0.0,12
C10495,4102.599015,1483.12,30,1085.19,1992.715742,3,5000.0,1357.36111,0.0,12
C10497,150.952465,6407.67,44,3725.33,0.0,0,14500.0,3484.429075,0.3,12
C10498,3170.537693,0.0,0,0.0,1161.103112,2,3500.0,547.23924,0.0,11
C10501,911.281862,70.0,1,70.0,0.0,0,8500.0,566.292758,0.0,12
C10502,45.753138,449.96,8,0.0,0.0,0,7000.0,1023.209164,0.6,12
C10503,456.648662,3355.33,27,2305.33,0.0,0,6500.0,2087.871747,0.363636,12
C10504,198.035504,0.0,0,0.0,14371.78789,3,10000.0,14481.46544,0.0,12
C10505,473.840442,0.0,0,0.0,818.124484,12,3000.0,142.286073,0.0,12
C10506,285.813075,3220.09,24,2941.39,0.0,0,15000.0,826.764555,1.0,12
C10507,204.329381,6558.55,74,6558.55,0.0,0,7000.0,5872.707939,0.916667,12
C10508,3690.177649,0.0,0,0.0,1328.643945,11,4000.0,1006.358943,0.0,12
C10509,327.445978,4305.05,38,2905.71,0.0,0,9500.0,4030.061017,0.666667,12
C10510,6856.045926,262.1,5,262.1,3053.777459,13,13000.0,1629.239381,0.0,12
C10511,155.644239,1626.83,17,828.85,0.0,0,13000.0,1924.101393,0.571429,12
C10512,4263.008734,3522.57,25,1482.0,2485.845274,6,6000.0,1165.621928,0.0,12
C10513,10249.71178,0.0,0,0.0,2438.356719,9,18000.0,2662.365409,0.0,12
C10514,813.185305,8194.05,121,7280.27,0.0,0,6000.0,7069.804042,0.583333,12
C10515,911.893997,1604.8,11,1527.3,1302.014616,2,4500.0,191.366024,0.083333,12
C10516,3563.23692,709.9,16,609.9,779.264494,2,7000.0,826.576112,0.0,12
C10517,12478.17286,174.0,3,174.0,3269.418821,21,14000.0,3251.190662,0.0,12
C10518,2061.27937,0.0,0,0.0,554.11523,3,4500.0,552.713988,0.0,12
C10519,1556.376158,0.0,0,0.0,655.037683,16,1700.0,1076.722225,0.0,12
C10520,126.207012,913.0,5,0.0,0.0,0,7500.0,1718.487894,1.0,12
C10521,2516.753364,606.62,14,598.95,0.0,0,2750.0,1043.617154,0.0,12
C10522,1199.942209,1447.01,19,306.31,49.912813,1,2400.0,642.723723,0.0,12
C10523,13479.28821,41050.4,157,40624.06,0.0,0,17000.0,36066.75068,0.083333,12
C10524,80.062693,727.27,11,727.27,0.0,0,20000.0,822.928249,0.916667,12
C10525,839.897907,1869.88,30,815.11,0.0,0,4000.0,999.235386,0.0,11
C10526,128.175207,182.94,10,0.0,0.0,0,5000.0,1391.649702,0.3,12
C10527,47.6368,379.28,7,0.0,0.0,0,2500.0,641.943628,1.0,12
C10528,1529.206464,874.94,18,0.0,0.0,0,1500.0,716.241063,0.0,12
C10529,2643.343414,26402.39,114,22257.39,0.0,0,16500.0,24529.27662,1.0,12
C10530,2924.757622,0.0,0,0.0,281.044645,3,3000.0,677.649435,0.0,12
C10532,5036.870531,1752.15,53,1564.16,1072.351863,4,10300.0,1489.597574,0.0,12
C10533,32.042424,400.41,11,0.0,0.0,0,4500.0,353.570259,0.666667,12
C10534,2549.128288,13771.63,83,4503.31,0.0,0,14500.0,16826.42443,0.25,12
C10535,3718.606699,1172.68,7,1172.68,10372.8492,10,9500.0,4820.842925,0.0,12
C10536,4914.325665,1653.6,14,353.6,1442.395734,3,5000.0,3410.253378,0.0,12
C10537,1191.584153,4238.79,33,2220.39,0.0,0,10500.0,3528.728592,0.083333,12
C10538,98.420888,907.37,12,907.37,0.0,0,10000.0,908.907467,1.0,12
C10539,1534.891604,0.0,0,0.0,2614.626296,8,3000.0,304.984801,0.0,12
C10540,675.117139,0.0,0,0.0,6523.780195,1,12500.0,0.0,0.0,12
C10542,43.42718,569.34,19,0.0,0.0,0,16500.0,758.421856,1.0,12
C10543,1874.601636,305.78,14,0.0,0.0,0,1500.0,518.757481,0.0,12
C10544,15258.2259,529.3,10,529.3,4100.891579,23,19000.0,2051.14647,0.0,8
C10545,4497.213951,2001.19,30,210.43,0.0,0,4500.0,3058.768463,0.0,12
C10546,986.149218,0.0,0,0.0,2955.030338,6,3000.0,832.894753,0.0,12
C10547,257.997181,1020.47,27,185.0,0.0,0,6500.0,1099.15757,0.0,12
C10548,4507.733288,4754.32,43,3636.53,0.0,0,9500.0,1924.73689,0.0,12
C10549,1117.635883,0.0,0,0.0,97.200877,3,1200.0,308.089987,0.0,12
C10550,5083.397311,331.95,2,331.95,10384.82416,31,8000.0,4453.691497,0.0,10
C10551,3649.559565,1490.0,1,1490.0,8824.695802,2,12500.0,573.307364,0.0,12
C10552,77.45581,558.28,14,270.52,0.0,0,8000.0,601.746596,0.333333,12
C10553,1362.418281,1477.44,10,900.0,451.968387,1,1500.0,559.095981,0.0,9
C10554,189.12074,1051.1,13,0.0,0.0,0,3000.0,1301.155857,0.375,12
C10555,2374.663583,2242.26,42,1222.96,228.465161,2,2850.0,2073.374513,0.0,12
C10556,1112.070216,179.24,7,59.0,0.0,0,4000.0,217.546584,0.0,12
C10557,2569.379868,972.65,15,162.95,1390.367155,5,5500.0,807.047622,0.0,12
C10558,2883.906333,4620.34,21,4300.42,0.0,0,7500.0,6476.333335,0.083333,12
C10559,71.046063,1023.8,2,1023.8,0.0,0,20000.0,5872.895164,0.0,12
C10560,3366.051663,6344.3,54,4438.8,0.0,0,12000.0,2890.901993,0.083333,12
C10561,7190.047748,1549.61,19,1549.61,3269.100834,11,17500.0,1727.425472,0.0,12
C10562,68.039722,734.11,6,734.11,0.0,0,5000.0,1537.307484,0.5,12
C10563,5066.461251,2274.21,60,1282.85,2854.551358,23,5000.0,5174.255034,0.0,12
C10564,2454.610005,1635.69,33,0.0,486.813976,1,3000.0,1442.488419,0.0,12
C10565,64.329876,627.03,8,482.03,0.0,0,6000.0,1513.704151,1.0,12
C10566,1284.63314,55.5,1,0.0,5406.459348,123,3000.0,3432.757202,0.0,12
C10567,76.93561,277.0,2,277.0,0.0,0,8500.0,814.605178,0.333333,6
C10568,950.563525,7479.95,14,7479.95,0.0,0,15000.0,7521.226078,0.888889,11
C10569,5178.179489,3937.59,54,2606.42,0.0,0,9500.0,1248.498168,0.0,12
C10570,531.455619,6300.4,21,6300.4,0.0,0,16500.0,4924.941312,1.0,12
C10571,263.6992,1856.64,12,0.0,0.0,0,1800.0,1591.559543,0.0,12
C10572,492.070146,4924.41,48,4924.41,0.0,0,10500.0,3430.597877,1.0,10
C10573,1034.660626,1308.11,8,1308.11,234.602843,1,1500.0,236.764555,0.0,6
C10574,11547.52001,49039.57,101,40761.25,558.166886,1,22500.0,46930.59824,0.25,12
C10575,8997.488544,4604.72,46,4020.33,1854.533843,8,9000.0,4201.889848,0.0,12
C10576,9149.4096,227.8,4,227.8,5583.937965,13,9500.0,6710.905443,0.0,12
C10577,1296.922119,2327.49,18,2327.49,1873.271885,6,6000.0,2322.412643,0.0,12
C10578,1758.979585,1199.0,1,1199.0,8552.910316,17,6750.0,11634.38713,0.111111,11
C10579,194.493602,1174.76,41,0.0,0.0,0,4500.0,1280.294998,0.0,12
C10580,3294.37955,0.0,0,0.0,2546.891416,3,4000.0,1084.059239,0.0,12
C10581,5404.202992,469.0,4,286.0,8005.22508,52,7000.0,2676.467444,0.0,6
C10582,5484.800476,0.0,0,0.0,1239.217984,8,6000.0,2060.020446,0.0,12
C10583,181.463092,133.39,3,133.39,219.143859,2,2500.0,168.425788,0.0,12
C10584,1311.732049,10700.63,222,2912.65,0.0,0,6000.0,9853.313787,0.818182,12
C10585,542.218074,0.0,0,0.0,1074.741949,2,1500.0,1328.855136,0.0,12
C10586,1029.101022,49.1,3,0.0,0.0,0,1000.0,59.924534,0.0,12
C10587,1202.975648,11313.77,98,10133.7,0.0,0,6000.0,10718.04224,0.833333,12
C10588,1095.379426,0.0,0,0.0,282.895246,3,1200.0,432.048813,0.0,12
C10589,4546.766836,3525.37,66,0.0,0.0,0,15000.0,14083.96809,0.25,12
C10590,28.934197,258.74,16,258.74,0.0,0,12000.0,502.486404,1.0,12
C10591,3457.086184,2448.6,12,0.0,0.0,0,1700.0,227.514473,0.0,12
C10592,23.290641,293.99,6,194.99,0.0,0,12500.0,287.796655,0.333333,12
C10593,9559.783145,709.0,3,709.0,771.711794,3,10500.0,2447.227264,0.0,10
C10594,2154.175363,1628.07,8,1628.07,0.0,0,5000.0,654.505745,0.0,12
C10595,2627.184835,0.0,0,0.0,3216.192328,7,3150.0,394.285767,0.0,12
C10596,2689.586312,0.0,0,0.0,2224.68646,1,7000.0,809.880619,0.0,12
C10597,11.890862,165.0,1,165.0,0.0,0,15000.0,0.0,0.0,12
C10598,3452.538704,11681.64,141,11681.64,0.0,0,10500.0,8145.713972,0.0,12
C10599,1068.031748,98.97,5,0.0,0.0,0,2500.0,3594.989864,0.0,12
C10600,7295.920263,0.0,0,0.0,721.214369,4,7500.0,1984.351035,0.0,12
C10601,7975.19143,1142.15,10,1017.65,2652.115823,3,9000.0,2079.521171,0.0,12
C10602,1866.608592,1494.5,8,1494.5,0.0,0,8500.0,2031.589282,0.0,12
C10603,259.467265,646.24,1,646.24,0.0,0,10000.0,540.021578,0.0,12
C10604,1298.191599,0.0,0,0.0,2052.835555,9,3500.0,3009.926784,0.083333,12
C10605,313.387813,3608.88,37,2124.75,0.0,0,15000.0,2419.651857,1.0,12
C10606,7088.358802,0.0,0,0.0,3118.050456,2,7500.0,4539.526102,0.0,12
C10607,4458.045588,0.0,0,0.0,2846.034435,6,5000.0,985.516901,0.0,12
C10608,2690.771926,12465.21,79,9805.73,0.0,0,13000.0,9290.702248,0.0,12
C10609,15244.74865,7823.74,62,7564.81,2621.049473,2,19000.0,11123.40918,0.0,12
C10610,0.327199,24.64,1,24.64,0.0,0,1800.0,45.640106,0.0,12
C10611,2492.726282,27957.68,70,23032.97,0.0,0,9000.0,27255.00752,1.0,12
C10612,47.424621,372.0,7,273.6,0.0,0,4000.0,662.401178,0.2,12
C10613,4114.723127,1841.62,21,1456.94,4004.273974,8,7500.0,7780.322889,0.0,12
C10615,2450.031338,1678.07,33,824.21,0.0,0,6500.0,682.930065,0.0,12
C10616,8781.831676,11674.64,93,9400.96,0.0,0,16000.0,10377.3612,0.0,12
C10617,1642.024936,2094.38,17,2094.38,0.0,0,4500.0,576.699993,0.0,12
C10618,2739.836747,0.0,0,0.0,2970.288928,5,3000.0,3418.06811,0.0,11
C10619,1946.447038,411.38,5,411.38,99.078081,1,2500.0,1403.266638,0.0,12
C10620,9.962695,99.19,7,0.0,0.0,0,4000.0,209.014647,0.166667,12
C10621,394.269079,525.0,1,525.0,2003.827851,12,2500.0,3747.367504,0.0,12
C10622,5935.917803,1956.06,48,1777.14,0.0,0,11500.0,1553.147417,0.0,12
C10623,266.588825,1750.51,31,1515.46,239.188373,2,3500.0,2103.253278,0.25,12
C10624,917.732846,18.41,1,0.0,0.0,0,1000.0,1407.291593,0.0,12
C10625,3183.529482,386.12,9,386.12,3715.643596,7,4000.0,4441.185925,0.0,11
C10626,2071.736764,0.0,0,0.0,199.214973,4,2100.0,553.00439,0.0,11
C10627,6980.581442,0.0,0,0.0,11549.11174,15,14500.0,1498.338478,0.0,12
C10628,724.261595,625.46,10,198.4,0.0,0,7500.0,721.081023,0.0,12
C10629,2469.665655,963.13,16,963.13,0.0,0,7000.0,566.87028,0.0,12
C10630,202.190447,2011.81,8,2011.81,0.0,0,2100.0,3144.544042,0.8,12
C10631,6787.661776,99.5,10,0.0,7726.511679,10,8000.0,1775.13958,0.0,12
C10632,107.298227,1084.09,9,0.0,0.0,0,8000.0,1515.629124,0.714286,12
C10633,3946.876897,207.0,11,0.0,1546.727807,11,8500.0,1494.101923,0.0,12
C10634,1246.393805,1757.47,80,907.05,0.0,0,5000.0,1254.376139,0.0,12
C10635,7155.328723,3837.59,52,1860.18,14811.68818,51,9500.0,17739.94594,0.0,12
C10636,2147.939753,117.57,2,117.57,1022.23072,2,8000.0,5441.876882,0.1,12
C10637,32.612745,1223.41,25,769.41,0.0,0,6000.0,1222.343069,0.8,12
C10638,5380.796813,1710.24,43,817.32,2292.800636,6,6000.0,1572.990843,0.0,12
C10639,3419.661676,11.06,1,11.06,1261.347779,1,4000.0,745.984976,0.0,12
C10640,8900.194109,0.0,0,0.0,4849.693752,52,12000.0,2430.864139,0.0,12
C10641,837.950585,8273.18,53,2904.89,0.0,0,7000.0,7883.621179,1.0,12
C10642,2113.098241,619.93,24,0.0,1958.668173,2,4000.0,529.829894,0.0,12
C10643,16.371699,190.0,3,0.0,0.0,0,4000.0,322.114468,0.5,10
C10644,3774.063585,7680.08,64,5050.97,0.0,0,11500.0,2529.085319,0.0,12
C10645,1088.031913,9734.63,194,3756.01,0.0,0,8500.0,8571.945329,0.083333,12
C10646,2.175751,0.0,0,0.0,136.662804,1,3000.0,278.731912,0.2,12
C10647,5248.392421,8403.17,117,7469.7,3141.100688,12,13000.0,8495.972927,0.25,12
C10648,9.581344,118.6,25,70.0,0.0,0,3300.0,117.780082,0.1,12
C10649,3123.339488,11202.09,100,10929.53,0.0,0,7500.0,8317.163283,0.083333,12
C10650,1670.928797,794.52,16,794.52,0.0,0,1750.0,1083.625844,0.0,12
C10651,537.389322,1704.22,16,150.5,0.0,0,1500.0,679.888456,0.125,10
C10652,1803.955439,1044.43,23,801.35,103.174612,1,5000.0,1068.805913,0.0,12
C10653,2394.126386,3651.59,111,1544.79,2420.908491,11,4500.0,6925.337419,0.083333,12
C10654,544.879717,6477.6,83,3301.6,0.0,0,7500.0,6381.236136,0.833333,12
C10655,288.474257,1025.03,67,0.0,0.0,0,2800.0,1148.409463,0.083333,12
